ManufacturerName,CustomerName,City,State,INVOICE#,BRANCH,LINE,ALT1,UPC,EAN,LIST,COST,SERIAL,DEPOT,SHIP.ZIP,SPLIT,Stockcode,ItemDesc,QuantityOrd,SaleDate,Amount,PURCH GRP,PCODE,TransferOrNot
Legend,FW Webb,ELLSWORTH,ME,80481167,89,LEG,LEG508-261,662545116846,,510.31,183.712,,Y,04605,,508-261,"CINCH TOOL RCHT 1/2 TO 1""",1,1/26/2026,183.71,LEG29,T,Transfer
Legend,FW Webb,ELLSWORTH,ME,80481183,89,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,04605,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",3,1/26/2026,30.18,LEG91,P,Transfer
Legend,FW Webb,ELLSWORTH,ME,80481062,89,LEG,LEG508-260,662545116839,,365.47,131.569,,Y,04605,,508-260,"CINCH CLMP TOOL 3/8 TO 3/4""",1,1/26/2026,131.57,LEG29,T,Transfer
Legend,FW Webb,ELLSWORTH,ME,80481125,89,LEG,LEG313-405,662545021348,,5.52,1.987,,Y,04605,,LEG1T4500,"INS STIFNR T-4500 SS 1"" CMPRN",1,1/26/2026,1.99,LEG04,K,Transfer
Legend,FW Webb,ELLSWORTH,ME,80481067,89,LEG,LEG500-12-20R,662545117959,,12.43,0.224,,,04605,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",-20,1/26/2026,-4.48,LEG88,P,Transfer
Legend,FW Webb,ELLSWORTH,ME,80481067,89,LEG,LEG500-12-20B,662545117935,,12.43,0.224,,,04605,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",-20,1/26/2026,-4.48,LEG88,P,Transfer
Legend,FW Webb,BINGHAMTON,NY,80483772,90,LEG,LEG500-12-10B,662545125114,,6.21,0.224,,,13904,,500-12-10B,"PEX TBNG PE-RT STICK 1/2""x10' BLU F1807",-60,1/26/2026,-13.42,LEG88,P,Transfer
Legend,FW Webb,BINGHAMTON,NY,80483772,90,LEG,LEG500-12-10R,662545125121,,6.21,0.224,,,13904,,500-12-10R,"PEX TBNG PE-RT STICK 1/2""x10' RED F1807",-50,1/26/2026,-11.18,LEG88,P,Transfer
Legend,FW Webb,EGG HARBOR TOWNSHIP,NJ,80482586,106,LEG,LEG202-405,662545010564,,23.32,8.395,,,08234,,202-405,"B/V 1"" CPVC SOCxSOC S-605",13,1/26/2026,109.14,LEG05,P,Transfer
Legend,FW Webb,EGG HARBOR TOWNSHIP,NJ,80482586,106,LEG,LEG202-404,662545003726,,15.87,5.713,,,08234,,202-404,"B/V 3/4"" CPVC SOCxSOC S-605",70,1/26/2026,399.91,LEG05,P,Transfer
Legend,FW Webb,EGG HARBOR TOWNSHIP,NJ,80482360,106,LEG,LEG201-407,662545003542,,17.28,6.221,,,08234,,201-407,"B/V S-601 PVC 1-1/2"" SOLVxSOLV CMPCT",1,1/26/2026,6.22,LEG01,L,Transfer
Legend,FW Webb,EGG HARBOR TOWNSHIP,NJ,80482370,106,LEG,LEG301-108PNL,662545136400,,180.6,65.016,,Y,08234,,301-108PNL,"D/U P-571-NL 2"" LF STL PRSxF",4,1/26/2026,260.06,LEG12,P,Transfer
Legend,FW Webb,BROOKFIELD,CT,80484756,136,LEG,LEG850-205,662545128948,,73.77,1.408,,,06804,,850-205,"RDNT PEX TBNG STICK 1""x20' RED",300,1/26/2026,422.25,LEG29,H,Transfer
Legend,FW Webb,DANBURY,CT,80484775,136,LEG,LEG500-12-20B,662545117935,,12.43,0.233,,,06810,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",20,1/26/2026,4.65,LEG88,P,Transfer
Legend,FW Webb,DANBURY,CT,80484775,136,LEG,LEG500-12-20R,662545117959,,12.43,0.233,,,06810,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",20,1/26/2026,4.65,LEG88,P,Transfer
Legend,FW Webb,SALEM,MA,80485895,2,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,01970,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,1/27/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,SALEM,MA,80493709,2,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01970,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,1/27/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,SALEM,MA,80493757,2,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01970,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,1/27/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,SALEM,MA,80494356,2,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,01970,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",3,1/27/2026,30.18,LEG91,P,Transfer
Legend,FW Webb,OSTERVILLE,MA,80493156,3,LEG,LEG102-618,662545006079,,147.39,53.06,,Y,02655,,102-618,"B/V T-3001 BLU TOP GAS MA CODE 2"" F",1,1/27/2026,53.06,LEG22,G,Transfer
Legend,FW Webb,ORLEANS,MA,80493168,3,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02653,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,1/27/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,HYANNIS,MA,80493179,3,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,02601,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,1/27/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,HYANNIS,MA,80493203,3,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,02601,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",2,1/27/2026,16.07,LEG22,G,Transfer
Legend,FW Webb,HYANNIS,MA,80493203,3,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,02601,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",4,1/27/2026,40.24,LEG91,P,Transfer
Legend,FW Webb,HYANNIS,MA,80493203,3,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,02601,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",4,1/27/2026,40.24,LEG91,P,Transfer
Legend,FW Webb,HYANNIS,MA,80493227,3,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,02601,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,1/27/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,SOUTH CHATHAM,MA,80493250,3,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,02659,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,1/27/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,SOUTH CHATHAM,MA,80493250,3,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,02659,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,1/27/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,SOUTH CHATHAM,MA,80493250,3,LEG,LEG102-616,662545001012,,92.29,33.224,,Y,02659,,102-616,"B/V T-3001 BLU TOP GAS MA CODE 1-1/4"" F",1,1/27/2026,33.22,LEG22,G,Transfer
Legend,FW Webb,HYANNIS,MA,80493288,3,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,02601,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,1/27/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,HYANNIS,MA,80493311,3,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,02601,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,1/27/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,HYANNIS,MA,80486971,3,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,02601,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",3,1/27/2026,30.18,LEG91,P,Transfer
Legend,FW Webb,SOUTH CHATHAM,MA,80485463,3,LEG,LEG102-617,662545006062,,110.34,39.722,,Y,02659,,102-617,"B/V T-3001 BLU TOP GAS MA CODE 1-1/2"" F",1,1/27/2026,39.72,LEG22,G,Transfer
Legend,FW Webb,SOUTH CHATHAM,MA,80485463,3,LEG,LEG102-618,662545006079,,147.39,53.06,,Y,02659,,102-618,"B/V T-3001 BLU TOP GAS MA CODE 2"" F",1,1/27/2026,53.06,LEG22,G,Transfer
Legend,FW Webb,STODDARD,NH,80485312,4,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,03464,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",100,1/27/2026,41.28,LEG88,P,Transfer
Legend,FW Webb,STODDARD,NH,80485312,4,LEG,LEG500-34-20R,662545118109,,22.93,0.413,,,03464,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",100,1/27/2026,41.28,LEG88,P,Transfer
Legend,FW Webb,STODDARD,NH,80485312,4,LEG,LEG500-12-10B,662545125114,,6.21,0.224,,,03464,,500-12-10B,"PEX TBNG PE-RT STICK 1/2""x10' BLU F1807",80,1/27/2026,17.89,LEG88,P,Transfer
Legend,FW Webb,STODDARD,NH,80485312,4,LEG,LEG500-12-20R,662545117959,,12.43,0.224,,,03464,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",80,1/27/2026,17.9,LEG88,P,Transfer
Legend,FW Webb,NASHUA,NH,80485737,4,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,03062,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",5,1/27/2026,25.76,LEG22,G,Transfer
Legend,FW Webb,NASHUA,NH,80485737,4,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,03062,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",2,1/27/2026,16.07,LEG22,G,Transfer
Legend,FW Webb,NASHUA,NH,80485741,4,LEG,LEG500-34-20R,662545118109,,22.93,0.413,,,03062,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",20,1/27/2026,8.26,LEG88,P,Transfer
Legend,FW Webb,NASHUA,NH,80485741,4,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,03062,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",20,1/27/2026,8.26,LEG88,P,Transfer
Legend,FW Webb,WILMINGTON,MA,80485753,4,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,01887,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,1/27/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,NORTHAMPTON,MA,80498501,5,LEG,LEG500-12-20B,662545117935,,12.43,0.224,,,01060,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",20,1/27/2026,4.48,LEG88,P,Transfer
Legend,FW Webb,NORTHAMPTON,MA,80498501,5,LEG,LEG500-12-20R,662545117959,,12.43,0.224,,,01060,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",10,1/27/2026,2.24,LEG88,P,Transfer
Legend,FW Webb,NORTHAMPTON,MA,80494613,5,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01060,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",2,1/27/2026,10.3,LEG22,G,Transfer
Legend,FW Webb,NORTHAMPTON,MA,80494643,5,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,01060,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,1/27/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,WHATELY,MA,80487158,5,LEG,LEG500-12-20R,662545117959,,12.43,0.224,,,01093,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",10,1/27/2026,2.24,LEG88,P,Transfer
Legend,FW Webb,WHATELY,MA,80487158,5,LEG,LEG500-12-20B,662545117935,,12.43,0.224,,,01093,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",10,1/27/2026,2.24,LEG88,P,Transfer
Legend,FW Webb,SOUTH HADLEY,MA,80487189,5,LEG,LEG101-540NL,662545108360,,19.7,7.092,,,01075-1461,,101-540NL,"B/V T-800TNL MICRO BALL 1/8"" FBRS MINI TEE",0,1/27/2026,0,LEG22,P,Transfer
Legend,FW Webb,FITCHBURG,MA,80487692,6,LEG,LEG114-914PNL,662545138398,,25.93,10.372,,Y,01420,,114-914PNL,"STR STP 1/2x1/4"" LF BRS PRSxCMPRN CP B/V",-1,1/27/2026,-10.37,LEG91,P,Transfer
Legend,FW Webb,GARDNER,MA,80491822,6,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,01440,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",10,1/27/2026,4.13,LEG88,P,Transfer
Legend,FW Webb,GARDNER,MA,80491822,6,LEG,LEG500-34-20R,662545118109,,22.93,0.413,,,01440,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",10,1/27/2026,4.13,LEG88,P,Transfer
Legend,FW Webb,FITCHBURG,MA,80491886,6,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01420,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",4,1/27/2026,20.61,LEG22,G,Transfer
Legend,FW Webb,FITCHBURG,MA,80491886,6,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,01420,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",2,1/27/2026,16.07,LEG22,G,Transfer
Legend,FW Webb,FITCHBURG,MA,80497580,6,LEG,LEG500-12-20B,662545117935,,12.43,0.224,,,01420,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",40,1/27/2026,8.95,LEG88,P,Transfer
Legend,FW Webb,FITCHBURG,MA,80497580,6,LEG,LEG500-12-20R,662545117959,,12.43,0.224,,,01420,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",20,1/27/2026,4.48,LEG88,P,Transfer
Legend,FW Webb,FITCHBURG,MA,80496726,6,LEG,LEG500-12-20B,662545117935,,12.43,0.224,,,01420,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",60,1/27/2026,13.43,LEG88,P,Transfer
Legend,FW Webb,FITCHBURG,MA,80496726,6,LEG,LEG500-12-20R,662545117959,,12.43,0.224,,,01420,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",60,1/27/2026,13.43,LEG88,P,Transfer
Legend,FW Webb,FITCHBURG,MA,80496726,6,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,01420,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",40,1/27/2026,16.51,LEG88,P,Transfer
Legend,FW Webb,FITCHBURG,MA,80496726,6,LEG,LEG500-34-20R,662545118109,,22.93,0.413,,,01420,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",40,1/27/2026,16.51,LEG88,P,Transfer
Legend,FW Webb,PITTSFIELD,MA,80495389,7,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,01201,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,1/27/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,PITTSFIELD,MA,80495396,7,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01201,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,1/27/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,PITTSFIELD,MA,80495442,7,LEG,LEG500-12-20B,662545117935,,12.43,0.224,,,01201,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",40,1/27/2026,8.95,LEG88,P,Transfer
Legend,FW Webb,PITTSFIELD,MA,80495442,7,LEG,LEG500-12-20R,662545117959,,12.43,0.224,,,01201,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",40,1/27/2026,8.95,LEG88,P,Transfer
Legend,FW Webb,PITTSFIELD,MA,80495442,7,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,01201,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",40,1/27/2026,16.51,LEG88,P,Transfer
Legend,FW Webb,PITTSFIELD,MA,80495442,7,LEG,LEG500-34-100R,662545118130,,103.17,37.141,,Y,01201,,500-34-100R,"PEX TBNG PE-RT COIL 3/4""x100' RED F1807",1,1/27/2026,37.14,LEG88,P,Transfer
Legend,FW Webb,LOWELL,MA,80489113,8,LEG,LEG101-434NL,662545110523,,59.92,21.571,,Y,01851,,101-434NL,"B/V T-2002NL LF BRS 3/4"" CMPRN W/DRN",1,1/27/2026,21.57,LEG01,P,Transfer
Legend,FW Webb,LOWELL,MA,80489132,8,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,01851,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",1,1/27/2026,8.04,LEG22,G,Transfer
Legend,FW Webb,LOWELL,MA,80489164,8,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,01851,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",9,1/27/2026,90.54,LEG91,P,Transfer
Legend,FW Webb,LOWELL,MA,80491601,8,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,01851,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",4,1/27/2026,40.24,LEG91,P,Transfer
Legend,FW Webb,SOUTH PORTLAND,ME,80492809,9,LEG,LEG102-513,662545001043,,23.88,8.597,,Y,04106,,102-513,"B/V T-3100 BLU TOP GAS W/SDTAP 1/2"" F",2,1/27/2026,17.19,LEG22,G,Transfer
Legend,FW Webb,SOUTH PORTLAND,ME,80487100,9,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,04106,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,1/27/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,SOUTH PORTLAND,ME,80485404,9,LEG,LEG114-914PNL,662545138398,,25.93,10.372,,Y,04106,,114-914PNL,"STR STP 1/2x1/4"" LF BRS PRSxCMPRN CP B/V",1,1/27/2026,10.37,LEG91,P,Transfer
Legend,FW Webb,DOVER,NH,80495857,11,LEG,LEG102-616,662545001012,,92.29,33.224,,Y,03820,,102-616,"B/V T-3001 BLU TOP GAS MA CODE 1-1/4"" F",-1,1/27/2026,-33.22,LEG22,G,Transfer
Legend,FW Webb,DOVER,NH,80488429,11,LEG,LEG114-914PNL,662545138398,,25.93,10.372,,Y,03820,,114-914PNL,"STR STP 1/2x1/4"" LF BRS PRSxCMPRN CP B/V",1,1/27/2026,10.37,LEG91,P,Transfer
Legend,FW Webb,NORTH HAMPTON,NH,80488542,11,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,03862,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",-1,1/27/2026,-5.15,LEG22,G,Transfer
Legend,FW Webb,ROLLINSFORD,NH,80488557,11,LEG,LEG313-234NL,662545084398,,51.35,18.486,,,03869,,313-234NL,"ADPT T-4320NL LF BRZ 3/4"" PK JNT IPSxM",0,1/27/2026,0,LEG04,K,Transfer
Legend,FW Webb,DOVER,NH,80488567,11,LEG,LEG508-261,662545116846,,510.31,183.712,,Y,03820,,508-261,"CINCH TOOL RCHT 1/2 TO 1""",2,1/27/2026,367.42,LEG29,T,Transfer
Legend,FW Webb,DOVER,NH,80488567,11,LEG,LEG508-261,662545116846,,510.31,183.712,,Y,03820,,508-261,"CINCH TOOL RCHT 1/2 TO 1""",-2,1/27/2026,-367.42,LEG29,T,Transfer
Legend,FW Webb,HAMPDEN,ME,80490764,12,LEG,LEG500-34-10B,662545125152,,11.47,0.421,,,04444,,500-34-10B,"PEX TBNG PE-RT STICK 3/4""x10' BLU F1807",10,1/27/2026,4.21,LEG88,P,Transfer
Legend,FW Webb,SWANVILLE,ME,80490906,12,LEG,LEG855-34-20,662545146942,,31.55,0.71,,,04915-4375,,855-34-20,"TBNG HYPERFLEX STICK WHT PE-RT 3/4""x20'",120,1/27/2026,85.19,LEG30,H,Transfer
Legend,FW Webb,BREWER,ME,80490945,12,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,04412,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",-3,1/27/2026,-30.18,LEG91,P,Transfer
Legend,FW Webb,WILLISTON,VT,80487499,13,LEG,LEG500-12-20B,662545117935,,12.43,0.224,,,05495,,500-12-20B,"PEX TBNG PE-RT STICK 1/2""x20' BLU F1807",300,1/27/2026,67.13,LEG88,P,Transfer
Legend,FW Webb,WILLISTON,VT,80487499,13,LEG,LEG500-12-20R,662545117959,,12.43,0.224,,,05495,,500-12-20R,"PEX TBNG PE-RT STICK 1/2""x20' RED F1807",300,1/27/2026,67.13,LEG88,P,Transfer
Legend,FW Webb,WILLISTON,VT,80487506,13,LEG,LEG301-108PNL,662545136400,,180.6,65.016,,Y,05495,,301-108PNL,"D/U P-571-NL 2"" LF STL PRSxF",2,1/27/2026,130.03,LEG12,P,Transfer
Legend,FW Webb,GRAND ISLE,VT,80487523,13,LEG,LEG500-12-10R,662545125121,,6.21,0.224,,,05458,,500-12-10R,"PEX TBNG PE-RT STICK 1/2""x10' RED F1807",10,1/27/2026,2.24,LEG88,P,Transfer
Legend,FW Webb,GRAND ISLE,VT,80487523,13,LEG,LEG500-12-10B,662545125114,,6.21,0.224,,,05458,,500-12-10B,"PEX TBNG PE-RT STICK 1/2""x10' BLU F1807",10,1/27/2026,2.24,LEG88,P,Transfer
Legend,FW Webb,WILLISTON,VT,80487599,13,LEG,LEG833-862,662545125701,,45.24,16.286,,,05495,,833-862,FLWMTR F/M8330 MNFLD,5,1/27/2026,81.43,LEG29,H,Transfer
Legend,FW Webb,WEST LEBANON,NH,80487802,14,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,03784,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",6,1/27/2026,60.36,LEG91,P,Transfer
Legend,FW Webb,BARRE,VT,80494016,15,LEG,LEG500-34-20B,662545118093,,22.93,0.413,,,05641,,500-34-20B,"PEX TBNG PE-RT STICK 3/4""X20' BLU F1807",20,1/27/2026,8.26,LEG88,P,Transfer
Legend,FW Webb,BARRE,VT,80494016,15,LEG,LEG500-10-20,662545118239,,47.29,0.851,,,05641,,500-10-20,"PEX TBNG PE-RT STICK 1""x20' WHT F1807",20,1/27/2026,17.02,LEG88,P,Transfer
Legend,FW Webb,BARRE,VT,80493923,15,LEG,LEG102-313,662545000930,,23.88,8.597,,Y,05641,,102-313,"B/V T-3000 BLU TOP GAS 1/2"" FLRE",1,1/27/2026,8.6,LEG22,G,Transfer
Legend,FW Webb,QUEENSBURY,NY,80489371,16,LEG,LEG107-168PNL,662545140919,,16.53,5.951,,,12804,,107-168PNL,"HOS BIBB 3/4"" PRS P-537NL LF BRS",1,1/27/2026,5.95,LEG23,P,Transfer
Legend,FW Webb,ALBANY,NY,80485512,19,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,12204-2589,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,1/27/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,AUBURN,MA,80494063,20,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,01501,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,1/27/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,AUBURN,MA,80494289,20,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01501,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,1/27/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,AUBURN,MA,80495361,20,LEG,LEG102-613,662545000985,,14.31,5.152,,Y,01501,,LEG12GBV,"B/V T-3001 BLU TOP GAS MA CODE 1/2"" F",1,1/27/2026,5.15,LEG22,G,Transfer
Legend,FW Webb,BERLIN,NH,80490488,22,LEG,LEG114-904PNL,662545138381,,25.93,10.372,,Y,03570,,114-904PNL,"ANG STP 1/2x1/4"" LF BRS PRSxCMPRN CP B/V",4,1/27/2026,41.49,LEG91,P,Transfer
Legend,FW Webb,ST JOHNSBURY,VT,80490504,22,LEG,LEG855-12-300,662545146904,,271.69,103.677,,,05819,,855-12-300,"TBNG HYPERFLEX PE-RT 1/2""x300'",-1,1/27/2026,-103.68,LEG30,H,Transfer
Legend,FW Webb,ST JOHNSBURY,VT,80490409,22,LEG,LEG102-313,662545000930,,23.88,9.113,,Y,05819,,102-313,"B/V T-3000 BLU TOP GAS 1/2"" FLRE",1,1/27/2026,9.11,LEG22,G,Transfer
Legend,FW Webb,PLYMOUTH,MA,80491397,24,LEG,LEG301-106PNL,662545136387,,76.34,27.482,,Y,02360-3104,,301-106PNL,"D/U P-571-NL 1-1/4"" LF STL PRSxF",2,1/27/2026,54.96,LEG12,P,Transfer
Legend,FW Webb,PLYMOUTH,MA,80491453,24,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,02360-3104,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",1,1/27/2026,10.06,LEG91,P,Transfer
Legend,FW Webb,PLYMOUTH,MA,80491453,24,LEG,LEG114-903PNL,662545138367,,25.15,10.06,,Y,02360-3104,,114-903PNL,"ANG STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",5,1/27/2026,50.3,LEG91,P,Transfer
Legend,FW Webb,NORTHFIELD,MA,80492450,26,LEG,LEG102-614,662545000992,,22.32,8.035,,Y,01360,,LEG34GBV,"B/V T-3001 BLU TOP GAS MA CODE 3/4"" F",2,1/27/2026,16.07,LEG22,G,Transfer
Legend,FW Webb,GREENFIELD,MA,80497307,26,LEG,LEG500-34-20R,662545118109,,22.93,0.413,,,01301,,500-34-20R,"PEX TBNG PE-RT STICK 3/4""x20' RED F1807",40,1/27/2026,16.51,LEG88,P,Transfer
Legend,FW Webb,KEENE,NH,80494772,27,LEG,LEG301-105PNL,662545136370,,55.91,20.128,,Y,03431-0386,,301-105PNL,"D/U P-571-NL 1"" LF STL PRSxF",2,1/27/2026,40.26,LEG12,P,Transfer
Legend,FW Webb,BIDDEFORD,ME,80491696,28,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,04005,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",2,1/27/2026,20.12,LEG91,P,Transfer
Legend,FW Webb,PRESQUE ISLE,ME,80489880,30,LEG,LEG500-12-100B,662545117973,,55.91,20.128,,Y,04769,,500-12-100B,"PEX TBNG PE-RT COIL 1/2""X100' BLU F1807",1,1/27/2026,20.13,LEG88,P,Transfer
Legend,FW Webb,CARIBOU,ME,80489881,30,LEG,LEG500-12-10B,662545125114,,6.21,0.224,,,04736,,500-12-10B,"PEX TBNG PE-RT STICK 1/2""x10' BLU F1807",10,1/27/2026,2.24,LEG88,P,Transfer
Legend,FW Webb,BRATTLEBORO,VT,80497181,33,LEG,LEG114-913PNL,662545138374,,25.15,10.06,,Y,05301,,114-913PNL,"STR STP 1/2x3/8"" LF BRS PRSxCMPRN CP B/V",3,1/27/2026,30.18,LEG91,P,Transfer
