ManufacturerName,CustomerName,Customer,City,State,Stockcode,ItemFamily,Amount,PYTD Sales,YTD Growth,% Change,TransferOrNot
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,457-483                  ,334 - ClearLOC                      ,$5,$0,$5,,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,457-484                  ,334 - ClearLOC                      ,$15,$0,$15,,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,457-523                  ,334 - ClearLOC                      ,$0,$30,($30),-100.0%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,457-525                  ,334 - ClearLOC                      ,$28,$0,$28,,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,457-703                  ,334 - ClearLOC                      ,$0,$9,($9),-100.0%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,457-705                  ,334 - ClearLOC                      ,$17,$0,$17,,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,457-755                  ,334 - ClearLOC                      ,$0,$19,($19),-100.0%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,460-004NL                ,414 - Brass PEX Fittings            ,$52,$0,$52,,Direct
Legend,WINNELSON,WINSUPPLY WORCESTER MA CO (#089) - AUBURN - 11695,AUBURN,MA,460-004NL                ,414 - Brass PEX Fittings            ,$229,$0,$229,,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,460-006NL                ,414 - Brass PEX Fittings            ,$0,$94,($94),-100.0%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,460-136NL                ,414 - Brass PEX Fittings            ,$10,$0,$10,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - FALL RIVER - 11378",FALL RIVER,MA,460-137NL                ,414 - Brass PEX Fittings            ,$0,$28,($28),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,460-137NL                ,414 - Brass PEX Fittings            ,$74,$0,$74,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - ATTLEBORO FALLS - 183219",ATTLEBORO FALLS,MA,460-137NL                ,414 - Brass PEX Fittings            ,$0,$28,($28),-100.0%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,460-504NL                ,414 - Brass PEX Fittings            ,$30,$0,$30,,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,460-505NL                ,414 - Brass PEX Fittings            ,$0,$18,($18),-100.0%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,460-613NL                ,414 - Brass PEX Fittings            ,$0,$8,($8),-100.0%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,460-614NL                ,414 - Brass PEX Fittings            ,$0,$38,($38),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,460-614NL                ,414 - Brass PEX Fittings            ,$20,$0,$20,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,460-623NL                ,414 - Brass PEX Fittings            ,$37,$0,$37,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - BRIDGEWATER - 308451",BRIDGEWATER,MA,460-623NL                ,414 - Brass PEX Fittings            ,$62,$0,$62,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,460-623NL                ,414 - Brass PEX Fittings            ,$62,$0,$62,,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,460-624NL                ,414 - Brass PEX Fittings            ,$0,$40,($40),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,460-624NL                ,414 - Brass PEX Fittings            ,$106,$0,$106,,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,460-705NL                ,414 - Brass PEX Fittings            ,$0,$38,($38),-100.0%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,460-705NL                ,414 - Brass PEX Fittings            ,$125,$0,$125,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,460-705NL                ,414 - Brass PEX Fittings            ,$62,$0,$62,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,460-705NL                ,414 - Brass PEX Fittings            ,$100,$0,$100,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - BRIDGEWATER - 308451",BRIDGEWATER,MA,460-705NL                ,414 - Brass PEX Fittings            ,$0,$47,($47),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,460-705NL                ,414 - Brass PEX Fittings            ,$0,$19,($19),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY WORCESTER MA CO (#089) - AUBURN - 11695,AUBURN,MA,460-705NL                ,414 - Brass PEX Fittings            ,$46,$0,$46,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,460-710NL                ,414 - Brass PEX Fittings            ,$35,$0,$35,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,460-754NL                ,414 - Brass PEX Fittings            ,$84,$0,$84,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,460-754NL                ,414 - Brass PEX Fittings            ,$0,$32,($32),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,460-754NL                ,414 - Brass PEX Fittings            ,$0,$13,($13),-100.0%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,460-755NL                ,414 - Brass PEX Fittings            ,$0,$40,($40),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,460-755NL                ,414 - Brass PEX Fittings            ,$0,$20,($20),-100.0%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,460-757NL                ,414 - Brass PEX Fittings            ,$0,$15,($15),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - FALL RIVER - 11378",FALL RIVER,MA,460-758NL                ,414 - Brass PEX Fittings            ,$0,$11,($11),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,460-758NL                ,414 - Brass PEX Fittings            ,$14,$0,$14,,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,460-759NL                ,414 - Brass PEX Fittings            ,$0,$42,($42),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,460-762NL                ,414 - Brass PEX Fittings            ,$19,$0,$19,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - ATTLEBORO FALLS - 183219",ATTLEBORO FALLS,MA,460-763NL                ,414 - Brass PEX Fittings            ,$0,$22,($22),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,460-764NL                ,414 - Brass PEX Fittings            ,$0,$62,($62),-100.0%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,460-903                  ,414 - Brass PEX Fittings            ,$38,$66,($28),-42.4%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,460-904                  ,414 - Brass PEX Fittings            ,$26,$22,$3,14.5%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,460-923                  ,415 - Plastic PEX Fittings          ,$171,$0,$171,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,460-924                  ,415 - Plastic PEX Fittings          ,$280,$0,$280,,Direct
Legend,GUSTAVE A. LARSON CO,DAIKIN COMFORT TECH  #101085 - NEW HAVEN - 2125379,NEW HAVEN,NJ,460-933                  ,414 - Brass PEX Fittings            ,$57,$0,$57,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - FALL RIVER - 11378",FALL RIVER,MA,460-933                  ,414 - Brass PEX Fittings            ,$0,$101,($101),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,460-933                  ,414 - Brass PEX Fittings            ,$711,$202,$509,252.7%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - ATTLEBORO FALLS - 183219",ATTLEBORO FALLS,MA,460-933                  ,414 - Brass PEX Fittings            ,$0,$121,($121),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - BRIDGEWATER - 308451",BRIDGEWATER,MA,460-933                  ,414 - Brass PEX Fittings            ,$142,$0,$142,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,460-933                  ,414 - Brass PEX Fittings            ,$142,$60,$82,135.1%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - FALL RIVER - 11378",FALL RIVER,MA,460-934                  ,414 - Brass PEX Fittings            ,$0,$124,($124),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,460-934                  ,414 - Brass PEX Fittings            ,$635,$124,$511,411.3%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - BRIDGEWATER - 308451",BRIDGEWATER,MA,460-934                  ,414 - Brass PEX Fittings            ,$0,$75,($75),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,460-934                  ,414 - Brass PEX Fittings            ,$71,$0,$71,,Direct
Legend,TORRCO,TORRCO - AD#TS28 - WATERBURY - 11523,WATERBURY,CT,460-934                  ,414 - Brass PEX Fittings            ,$0,$279,($279),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,460-935                  ,414 - Brass PEX Fittings            ,$31,$88,($57),-64.5%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - BRIDGEWATER - 308451",BRIDGEWATER,MA,460-935                  ,414 - Brass PEX Fittings            ,$0,$88,($88),-100.0%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,461-003                  ,415 - Plastic PEX Fittings          ,$0,$101,($101),-100.0%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,461-003                  ,415 - Plastic PEX Fittings          ,$443,$0,$443,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,461-003                  ,415 - Plastic PEX Fittings          ,$221,$0,$221,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,461-003                  ,415 - Plastic PEX Fittings          ,$266,$0,$266,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - ATTLEBORO FALLS - 183219",ATTLEBORO FALLS,MA,461-003                  ,415 - Plastic PEX Fittings          ,$0,$81,($81),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - BRIDGEWATER - 308451",BRIDGEWATER,MA,461-003                  ,415 - Plastic PEX Fittings          ,$0,$202,($202),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-003                  ,415 - Plastic PEX Fittings          ,$221,$403,($182),-45.1%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,461-003                  ,415 - Plastic PEX Fittings          ,$44,$0,$44,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MIDDLETOWN - AD#PG02 - MIDDLETOWN - 179339,MIDDLETOWN,MA,461-003                  ,415 - Plastic PEX Fittings          ,$0,$23,($23),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY WORCESTER MA CO (#089) - AUBURN - 11695,AUBURN,MA,461-003                  ,415 - Plastic PEX Fittings          ,$391,$0,$391,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,461-004                  ,415 - Plastic PEX Fittings          ,$327,$0,$327,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,461-004                  ,415 - Plastic PEX Fittings          ,$163,$111,$52,46.9%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,461-004                  ,415 - Plastic PEX Fittings          ,$204,$111,$93,83.7%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - ATTLEBORO FALLS - 183219",ATTLEBORO FALLS,MA,461-004                  ,415 - Plastic PEX Fittings          ,$0,$74,($74),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - BRIDGEWATER - 308451",BRIDGEWATER,MA,461-004                  ,415 - Plastic PEX Fittings          ,$0,$148,($148),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,461-004                  ,415 - Plastic PEX Fittings          ,$0,$74,($74),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-004                  ,415 - Plastic PEX Fittings          ,$245,$445,($200),-44.9%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,461-004                  ,415 - Plastic PEX Fittings          ,$0,$30,($30),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP - AD#PG02 - NORTH BILLERICA - 11320,NORTH BILLERICA,MA,461-004                  ,415 - Plastic PEX Fittings          ,$74,$0,$74,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MIDDLETOWN - AD#PG02 - MIDDLETOWN - 179339,MIDDLETOWN,MA,461-004                  ,415 - Plastic PEX Fittings          ,$0,$100,($100),-100.0%,Direct
Legend,AMESBURY INDUSTRIAL SUPPLY,AMESBURY INDUSTRIAL SUPPLY - AMESBURY - 12187,AMESBURY,MA,461-005                  ,415 - Plastic PEX Fittings          ,$0,$14,($14),-100.0%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,461-005                  ,415 - Plastic PEX Fittings          ,$40,$0,$40,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,461-005                  ,415 - Plastic PEX Fittings          ,$48,$36,$12,32.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,461-005                  ,415 - Plastic PEX Fittings          ,$32,$0,$32,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,461-005                  ,415 - Plastic PEX Fittings          ,$32,$0,$32,,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-005                  ,415 - Plastic PEX Fittings          ,$48,$58,($10),-17.5%,Direct
Legend,WINNELSON,WINSUPPLY WORCESTER MA CO (#089) - AUBURN - 11695,AUBURN,MA,461-005                  ,415 - Plastic PEX Fittings          ,$176,$0,$176,,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-043                  ,415 - Plastic PEX Fittings          ,$0,$13,($13),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,461-043                  ,415 - Plastic PEX Fittings          ,$80,$13,$67,532.3%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - BRIDGEWATER - 308451",BRIDGEWATER,MA,461-153                  ,415 - Plastic PEX Fittings          ,$120,$272,($152),-56.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,461-153                  ,415 - Plastic PEX Fittings          ,$60,$109,($49),-45.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-153                  ,415 - Plastic PEX Fittings          ,$120,$109,$11,9.9%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MIDDLETOWN - AD#PG02 - MIDDLETOWN - 179339,MIDDLETOWN,MA,461-153                  ,415 - Plastic PEX Fittings          ,$0,$37,($37),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY WORCESTER MA CO (#089) - AUBURN - 11695,AUBURN,MA,461-153                  ,415 - Plastic PEX Fittings          ,$352,$0,$352,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,461-154                  ,415 - Plastic PEX Fittings          ,$244,$0,$244,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,461-154                  ,415 - Plastic PEX Fittings          ,$0,$55,($55),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,461-154                  ,415 - Plastic PEX Fittings          ,$0,$55,($55),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - BRIDGEWATER - 308451",BRIDGEWATER,MA,461-154                  ,415 - Plastic PEX Fittings          ,$61,$0,$61,,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-154                  ,415 - Plastic PEX Fittings          ,$0,$111,($111),-100.0%,Direct
Legend,AMESBURY INDUSTRIAL SUPPLY,AMESBURY INDUSTRIAL SUPPLY - AMESBURY - 12187,AMESBURY,MA,461-155                  ,415 - Plastic PEX Fittings          ,$0,$28,($28),-100.0%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,461-155                  ,415 - Plastic PEX Fittings          ,$63,$0,$63,,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-155                  ,415 - Plastic PEX Fittings          ,$0,$23,($23),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,461-210                  ,415 - Plastic PEX Fittings          ,$0,$15,($15),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-210                  ,415 - Plastic PEX Fittings          ,$17,$23,($6),-26.8%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,461-210                  ,415 - Plastic PEX Fittings          ,$0,$8,($8),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-211                  ,415 - Plastic PEX Fittings          ,$0,$10,($10),-100.0%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,461-212                  ,415 - Plastic PEX Fittings          ,$522,$0,$522,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,461-212                  ,415 - Plastic PEX Fittings          ,$52,$48,$5,9.8%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,461-212                  ,415 - Plastic PEX Fittings          ,$21,$0,$21,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,461-212                  ,415 - Plastic PEX Fittings          ,$78,$19,$59,311.9%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-212                  ,415 - Plastic PEX Fittings          ,$0,$190,($190),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY WORCESTER MA CO (#089) - AUBURN - 11695,AUBURN,MA,461-212                  ,415 - Plastic PEX Fittings          ,$38,$0,$38,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,461-217                  ,415 - Plastic PEX Fittings          ,$0,$42,($42),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-217                  ,415 - Plastic PEX Fittings          ,$19,$0,$19,,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-218                  ,415 - Plastic PEX Fittings          ,$0,$17,($17),-100.0%,Direct
Legend,F.W. WEBB,F.W. WEBB - BANGOR - HAMPDEN - 11712,HAMPDEN,ME,461-254                  ,415 - Plastic PEX Fittings          ,$41,$0,$41,,Direct
Legend,F.W. WEBB,F.W. WEBB - BANGOR - HAMPDEN - 11712,HAMPDEN,ME,461-255                  ,415 - Plastic PEX Fittings          ,$105,$0,$105,,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,461-403                  ,415 - Plastic PEX Fittings          ,$29,$26,$3,9.6%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,461-403                  ,415 - Plastic PEX Fittings          ,$29,$0,$29,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,461-403                  ,415 - Plastic PEX Fittings          ,$58,$0,$58,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,461-403                  ,415 - Plastic PEX Fittings          ,$14,$0,$14,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,461-403                  ,415 - Plastic PEX Fittings          ,$29,$0,$29,,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-403                  ,415 - Plastic PEX Fittings          ,$29,$105,($76),-72.6%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,461-403                  ,415 - Plastic PEX Fittings          ,$29,$53,($24),-45.2%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,461-404                  ,415 - Plastic PEX Fittings          ,$2,$0,$2,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,461-404                  ,415 - Plastic PEX Fittings          ,$22,$4,$18,451.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,461-404                  ,415 - Plastic PEX Fittings          ,$0,$20,($20),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY WORCESTER MA CO (#089) - AUBURN - 11695,AUBURN,MA,461-413                  ,415 - Plastic PEX Fittings          ,$59,$0,$59,,Direct
